NBI
15.1194601573703
4.54714279293293
2.6484267243018365
2.350097239974733
3.320961773726536
4.177565472427648
5.408870363885261
5.930856086464808
11.106048710680843
13.503061247202035
6.370735693398328
3.0144834348784535
10.872825275106933
11.567969460578201
4.5751943019054515
